workerid,proliferate.condition,color,expressions,modal,order,percentage_blue,rating,sentence,subject_information.asses,subject_information.comments,subject_information.condition,subject_information.fairprice,subject_information.language,subject_information.misread_instructions,subject_information.other_languages,subject_information.problems,subject_information.time_in_minutes,system.Browser,system.OS,system.screenH,system.screenW,error
227,might-possible-could,orange,might-possible-probably,might,probably-possible-might,94,0.05,You might get an orange one,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,orange,might-possible-probably,other,probably-possible-might,94,0.93,something else,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,blue,might-possible-probably,might,might-possible-probably,10,0.030000000000000027,You might get a blue one,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,blue,might-possible-probably,possible,might-possible-probably,10,0,It's possible that you'll get a blue one,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,blue,might-possible-probably,probably,might-possible-probably,10,0.02,You'll probably get a blue one,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,blue,might-possible-probably,other,might-possible-probably,10,0.95,something else,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,orange,might-possible-probably,possible,possible-probably-might,75,0,It's possible that you'll get an orange one,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,orange,might-possible-probably,probably,possible-probably-might,75,0.010000000000000007,You'll probably get an orange one,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,orange,might-possible-probably,might,possible-probably-might,75,0.67,You might get an orange one,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,orange,might-possible-probably,other,possible-probably-might,75,0.32,something else,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,blue,might-possible-probably,possible,possible-might-probably,90,0,It's possible that you'll get a blue one,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,blue,might-possible-probably,might,possible-might-probably,90,0,You might get a blue one,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,blue,might-possible-probably,probably,possible-might-probably,90,0.99,You'll probably get a blue one,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,blue,might-possible-probably,other,possible-might-probably,90,0.009999999999999898,something else,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,orange,might-possible-probably,possible,possible-probably-might,10,0,It's possible that you'll get an orange one,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,orange,might-possible-probably,probably,possible-probably-might,10,0.99,You'll probably get an orange one,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,orange,might-possible-probably,might,possible-probably-might,10,0,You might get an orange one,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,orange,might-possible-probably,other,possible-probably-might,10,0.009999999999999898,something else,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,blue,might-possible-probably,probably,probably-possible-might,0,0.030000000000000138,You'll probably get a blue one,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,blue,might-possible-probably,possible,probably-possible-might,0,0,It's possible that you'll get a blue one,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,blue,might-possible-probably,might,probably-possible-might,0,0,You might get a blue one,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,blue,might-possible-probably,other,probably-possible-might,0,0.97,something else,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,blue,might-possible-probably,might,might-possible-probably,94,0,You might get a blue one,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,blue,might-possible-probably,possible,might-possible-probably,94,0,It's possible that you'll get a blue one,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,blue,might-possible-probably,probably,might-possible-probably,94,0.98,You'll probably get a blue one,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,blue,might-possible-probably,other,might-possible-probably,94,0.02000000000000013,something else,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,blue,might-possible-probably,might,might-probably-possible,97,0,You might get a blue one,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,blue,might-possible-probably,probably,might-probably-possible,97,0.98,You'll probably get a blue one,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,blue,might-possible-probably,possible,might-probably-possible,97,0,It's possible that you'll get a blue one,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,blue,might-possible-probably,other,might-probably-possible,97,0.019999999999999907,something else,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,blue,might-possible-probably,possible,possible-might-probably,4,0,It's possible that you'll get a blue one,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,blue,might-possible-probably,might,possible-might-probably,4,0.07,You might get a blue one,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,blue,might-possible-probably,probably,possible-might-probably,4,0.010000000000000007,You'll probably get a blue one,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,blue,might-possible-probably,other,possible-might-probably,4,0.92,something else,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,orange,might-possible-probably,might,might-probably-possible,60,0.77,You might get an orange one,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,orange,might-possible-probably,probably,might-probably-possible,60,0,You'll probably get an orange one,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,orange,might-possible-probably,possible,might-probably-possible,60,0,It's possible that you'll get an orange one,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,orange,might-possible-probably,other,might-probably-possible,60,0.22999999999999987,something else,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,orange,might-possible-probably,might,might-possible-probably,90,0.09,You might get an orange one,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,orange,might-possible-probably,possible,might-possible-probably,90,0,It's possible that you'll get an orange one,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,orange,might-possible-probably,probably,might-possible-probably,90,0.030000000000000027,You'll probably get an orange one,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,orange,might-possible-probably,other,might-possible-probably,90,0.8799999999999999,something else,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,orange,might-possible-probably,probably,probably-possible-might,7,0.94,You'll probably get an orange one,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,orange,might-possible-probably,possible,probably-possible-might,7,0,It's possible that you'll get an orange one,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,orange,might-possible-probably,might,probably-possible-might,7,0,You might get an orange one,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,orange,might-possible-probably,other,probably-possible-might,7,0.06000000000000005,something else,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,orange,might-possible-probably,possible,possible-probably-might,40,0,It's possible that you'll get an orange one,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,orange,might-possible-probably,probably,possible-probably-might,40,0.93,You'll probably get an orange one,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,orange,might-possible-probably,might,possible-probably-might,40,0,You might get an orange one,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,orange,might-possible-probably,other,possible-probably-might,40,0.07,something else,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,orange,might-possible-probably,probably,probably-might-possible,97,0.020000000000000014,You'll probably get an orange one,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,orange,might-possible-probably,might,probably-might-possible,97,0,You might get an orange one,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,orange,might-possible-probably,possible,probably-might-possible,97,0,It's possible that you'll get an orange one,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
227,might-possible-could,orange,might-possible-probably,other,probably-might-possible,97,0.98,something else,No,,0,Lunch with the pointy-head(s) conducting the study.,English,0,Arabic,"No bugs per se, but it would have been helpful to have been able to type in the percentages, rather than having to mess about with the slider(s)",14.518283333333333,Chrome,Windows,768,1366,
179,might-possible-could,blue,might-possible-probably,might,might-possible-probably,97,0.19,You might get a blue one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,blue,might-possible-probably,possible,might-possible-probably,97,0,It's possible that you'll get a blue one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,blue,might-possible-probably,probably,might-possible-probably,97,0.81,You'll probably get a blue one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,blue,might-possible-probably,other,might-possible-probably,97,0,something else,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,orange,might-possible-probably,possible,possible-probably-might,60,0.49,It's possible that you'll get an orange one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,orange,might-possible-probably,probably,possible-probably-might,60,0.08,You'll probably get an orange one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,orange,might-possible-probably,might,possible-probably-might,60,0.4300000000000001,You might get an orange one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,orange,might-possible-probably,other,possible-probably-might,60,0,something else,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,orange,might-possible-probably,might,might-possible-probably,75,0.48,You might get an orange one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,orange,might-possible-probably,possible,might-possible-probably,75,0.37,It's possible that you'll get an orange one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,orange,might-possible-probably,probably,might-possible-probably,75,0.15000000000000013,You'll probably get an orange one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,orange,might-possible-probably,other,might-possible-probably,75,0,something else,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,orange,might-possible-probably,probably,probably-possible-might,100,0,You'll probably get an orange one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,orange,might-possible-probably,possible,probably-possible-might,100,0,It's possible that you'll get an orange one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,orange,might-possible-probably,might,probably-possible-might,100,0,You might get an orange one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,orange,might-possible-probably,other,probably-possible-might,100,1,something else,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,blue,might-possible-probably,possible,possible-probably-might,100,0,It's possible that you'll get a blue one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,blue,might-possible-probably,probably,possible-probably-might,100,1,You'll probably get a blue one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,blue,might-possible-probably,might,possible-probably-might,100,0,You might get a blue one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,blue,might-possible-probably,other,possible-probably-might,100,0,something else,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,blue,might-possible-probably,might,might-possible-probably,10,0.69,You might get a blue one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,blue,might-possible-probably,possible,might-possible-probably,10,0.31,It's possible that you'll get a blue one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,blue,might-possible-probably,probably,might-possible-probably,10,0,You'll probably get a blue one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,blue,might-possible-probably,other,might-possible-probably,10,0,something else,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,orange,might-possible-probably,possible,possible-might-probably,50,0.21999999999999997,It's possible that you'll get an orange one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,orange,might-possible-probably,might,possible-might-probably,50,0.23,You might get an orange one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,orange,might-possible-probably,probably,possible-might-probably,50,0.55,You'll probably get an orange one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,orange,might-possible-probably,other,possible-might-probably,50,0,something else,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,orange,might-possible-probably,might,might-probably-possible,10,0.64,You might get an orange one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,orange,might-possible-probably,probably,might-probably-possible,10,0.3599999999999999,You'll probably get an orange one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,orange,might-possible-probably,possible,might-probably-possible,10,0,It's possible that you'll get an orange one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,orange,might-possible-probably,other,might-probably-possible,10,0,something else,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,orange,might-possible-probably,probably,probably-possible-might,97,0,You'll probably get an orange one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,orange,might-possible-probably,possible,probably-possible-might,97,1,It's possible that you'll get an orange one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,orange,might-possible-probably,might,probably-possible-might,97,0,You might get an orange one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,orange,might-possible-probably,other,probably-possible-might,97,0,something else,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,blue,might-possible-probably,might,might-possible-probably,40,0.47,You might get a blue one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,blue,might-possible-probably,possible,might-possible-probably,40,0.53,It's possible that you'll get a blue one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,blue,might-possible-probably,probably,might-possible-probably,40,0,You'll probably get a blue one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,blue,might-possible-probably,other,might-possible-probably,40,0,something else,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,blue,might-possible-probably,might,might-possible-probably,7,0.67,You might get a blue one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,blue,might-possible-probably,possible,might-possible-probably,7,0.33000000000000007,It's possible that you'll get a blue one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,blue,might-possible-probably,probably,might-possible-probably,7,0,You'll probably get a blue one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,blue,might-possible-probably,other,might-possible-probably,7,0,something else,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,orange,might-possible-probably,probably,probably-possible-might,40,0.6200000000000001,You'll probably get an orange one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,orange,might-possible-probably,possible,probably-possible-might,40,0,It's possible that you'll get an orange one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,orange,might-possible-probably,might,probably-possible-might,40,0.38,You might get an orange one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,orange,might-possible-probably,other,probably-possible-might,40,0,something else,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,orange,might-possible-probably,probably,probably-possible-might,40,0.6200000000000001,You'll probably get an orange one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,orange,might-possible-probably,possible,probably-possible-might,40,0,It's possible that you'll get an orange one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,orange,might-possible-probably,might,probably-possible-might,40,0.38,You might get an orange one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,orange,might-possible-probably,other,probably-possible-might,40,0,something else,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,blue,might-possible-probably,possible,possible-might-probably,75,0,It's possible that you'll get a blue one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,blue,might-possible-probably,might,possible-might-probably,75,0.19999999999999996,You might get a blue one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,blue,might-possible-probably,probably,possible-might-probably,75,0.8,You'll probably get a blue one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,blue,might-possible-probably,other,possible-might-probably,75,0,something else,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,orange,might-possible-probably,possible,possible-might-probably,94,1,It's possible that you'll get an orange one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,orange,might-possible-probably,might,possible-might-probably,94,0,You might get an orange one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,orange,might-possible-probably,probably,possible-might-probably,94,0,You'll probably get an orange one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,orange,might-possible-probably,other,possible-might-probably,94,0,something else,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,orange,might-possible-probably,probably,probably-might-possible,0,1,You'll probably get an orange one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,orange,might-possible-probably,might,probably-might-possible,0,0,You might get an orange one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,orange,might-possible-probably,possible,probably-might-possible,0,0,It's possible that you'll get an orange one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,orange,might-possible-probably,other,probably-might-possible,0,0,something else,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,orange,might-possible-probably,might,might-probably-possible,7,0,You might get an orange one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,orange,might-possible-probably,probably,might-probably-possible,7,1,You'll probably get an orange one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,orange,might-possible-probably,possible,might-probably-possible,7,0,It's possible that you'll get an orange one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,orange,might-possible-probably,other,might-probably-possible,7,0,something else,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
179,might-possible-could,orange,might-possible-probably,possible,possible-might-probably,25,0,It's possible that you'll get an orange one,Yes,,0,$2,English,0,,No,6.117266666666667,Chrome,Windows,864,1536,
