workerid,proliferate.condition,color,expressions,modal,order,percentage_blue,rating,sentence,subject_information.asses,subject_information.comments,subject_information.condition,subject_information.fairprice,subject_information.language,subject_information.misread_instructions,subject_information.other_languages,subject_information.problems,subject_information.time_in_minutes,system.Browser,system.OS,system.screenH,system.screenW,error
103,might-possible-could,orange,might-possible-probably,might,probably-might-possible,25,0.4999999999999999,You might get an orange one,Yes,,0,yes,English,0,,no,8.514266666666666,Safari,Mac,900,1440,
103,might-possible-could,orange,might-possible-probably,possible,probably-might-possible,25,0,It's possible that you'll get an orange one,Yes,,0,yes,English,0,,no,8.514266666666666,Safari,Mac,900,1440,
103,might-possible-could,orange,might-possible-probably,other,probably-might-possible,25,0,something else,Yes,,0,yes,English,0,,no,8.514266666666666,Safari,Mac,900,1440,
103,might-possible-could,orange,might-possible-probably,might,might-possible-probably,50,0.5,You might get an orange one,Yes,,0,yes,English,0,,no,8.514266666666666,Safari,Mac,900,1440,
103,might-possible-could,orange,might-possible-probably,possible,might-possible-probably,50,0.5000000000000001,It's possible that you'll get an orange one,Yes,,0,yes,English,0,,no,8.514266666666666,Safari,Mac,900,1440,
103,might-possible-could,orange,might-possible-probably,probably,might-possible-probably,50,0,You'll probably get an orange one,Yes,,0,yes,English,0,,no,8.514266666666666,Safari,Mac,900,1440,
103,might-possible-could,orange,might-possible-probably,other,might-possible-probably,50,0,something else,Yes,,0,yes,English,0,,no,8.514266666666666,Safari,Mac,900,1440,
103,might-possible-could,blue,might-possible-probably,probably,probably-might-possible,0,0,You'll probably get a blue one,Yes,,0,yes,English,0,,no,8.514266666666666,Safari,Mac,900,1440,
103,might-possible-could,blue,might-possible-probably,might,probably-might-possible,0,0,You might get a blue one,Yes,,0,yes,English,0,,no,8.514266666666666,Safari,Mac,900,1440,
103,might-possible-could,blue,might-possible-probably,possible,probably-might-possible,0,0,It's possible that you'll get a blue one,Yes,,0,yes,English,0,,no,8.514266666666666,Safari,Mac,900,1440,
103,might-possible-could,blue,might-possible-probably,other,probably-might-possible,0,1,something else,Yes,,0,yes,English,0,,no,8.514266666666666,Safari,Mac,900,1440,
103,might-possible-could,orange,might-possible-probably,possible,possible-probably-might,40,0.5,It's possible that you'll get an orange one,Yes,,0,yes,English,0,,no,8.514266666666666,Safari,Mac,900,1440,
103,might-possible-could,orange,might-possible-probably,probably,possible-probably-might,40,0,You'll probably get an orange one,Yes,,0,yes,English,0,,no,8.514266666666666,Safari,Mac,900,1440,
103,might-possible-could,orange,might-possible-probably,might,possible-probably-might,40,0.4999999999999999,You might get an orange one,Yes,,0,yes,English,0,,no,8.514266666666666,Safari,Mac,900,1440,
103,might-possible-could,orange,might-possible-probably,other,possible-probably-might,40,0,something else,Yes,,0,yes,English,0,,no,8.514266666666666,Safari,Mac,900,1440,
103,might-possible-could,orange,might-possible-probably,might,might-possible-probably,10,0,You might get an orange one,Yes,,0,yes,English,0,,no,8.514266666666666,Safari,Mac,900,1440,
103,might-possible-could,orange,might-possible-probably,possible,might-possible-probably,10,0,It's possible that you'll get an orange one,Yes,,0,yes,English,0,,no,8.514266666666666,Safari,Mac,900,1440,
103,might-possible-could,orange,might-possible-probably,probably,might-possible-probably,10,1,You'll probably get an orange one,Yes,,0,yes,English,0,,no,8.514266666666666,Safari,Mac,900,1440,
103,might-possible-could,orange,might-possible-probably,other,might-possible-probably,10,0,something else,Yes,,0,yes,English,0,,no,8.514266666666666,Safari,Mac,900,1440,
103,might-possible-could,blue,might-possible-probably,possible,possible-probably-might,100,0,It's possible that you'll get a blue one,Yes,,0,yes,English,0,,no,8.514266666666666,Safari,Mac,900,1440,
103,might-possible-could,blue,might-possible-probably,probably,possible-probably-might,100,0,You'll probably get a blue one,Yes,,0,yes,English,0,,no,8.514266666666666,Safari,Mac,900,1440,
103,might-possible-could,blue,might-possible-probably,might,possible-probably-might,100,0,You might get a blue one,Yes,,0,yes,English,0,,no,8.514266666666666,Safari,Mac,900,1440,
103,might-possible-could,blue,might-possible-probably,other,possible-probably-might,100,1,something else,Yes,,0,yes,English,0,,no,8.514266666666666,Safari,Mac,900,1440,
103,might-possible-could,blue,might-possible-probably,might,might-possible-probably,75,0,You might get a blue one,Yes,,0,yes,English,0,,no,8.514266666666666,Safari,Mac,900,1440,
103,might-possible-could,blue,might-possible-probably,possible,might-possible-probably,75,0,It's possible that you'll get a blue one,Yes,,0,yes,English,0,,no,8.514266666666666,Safari,Mac,900,1440,
103,might-possible-could,blue,might-possible-probably,probably,might-possible-probably,75,1,You'll probably get a blue one,Yes,,0,yes,English,0,,no,8.514266666666666,Safari,Mac,900,1440,
103,might-possible-could,blue,might-possible-probably,other,might-possible-probably,75,0,something else,Yes,,0,yes,English,0,,no,8.514266666666666,Safari,Mac,900,1440,
140,might-possible-could,orange,might-possible-probably,probably,probably-might-possible,75,0.15,You'll probably get an orange one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,orange,might-possible-probably,might,probably-might-possible,75,0.35,You might get an orange one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,orange,might-possible-probably,possible,probably-might-possible,75,0.22,It's possible that you'll get an orange one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,orange,might-possible-probably,other,probably-might-possible,75,0.28,something else,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,orange,might-possible-probably,might,might-probably-possible,10,0.19999999999999996,You might get an orange one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,orange,might-possible-probably,probably,might-probably-possible,10,0.09,You'll probably get an orange one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,orange,might-possible-probably,possible,might-probably-possible,10,0.4,It's possible that you'll get an orange one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,orange,might-possible-probably,other,might-probably-possible,10,0.31,something else,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,blue,might-possible-probably,probably,probably-might-possible,40,0.2500000000000001,You'll probably get a blue one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,blue,might-possible-probably,might,probably-might-possible,40,0.46,You might get a blue one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,blue,might-possible-probably,possible,probably-might-possible,40,0.29,It's possible that you'll get a blue one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,blue,might-possible-probably,other,probably-might-possible,40,0,something else,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,orange,might-possible-probably,probably,probably-might-possible,25,0.69,You'll probably get an orange one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,orange,might-possible-probably,might,probably-might-possible,25,0.12,You might get an orange one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,orange,might-possible-probably,possible,probably-might-possible,25,0.19,It's possible that you'll get an orange one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,orange,might-possible-probably,other,probably-might-possible,25,0,something else,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,orange,might-possible-probably,possible,possible-might-probably,90,0.06,It's possible that you'll get an orange one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,orange,might-possible-probably,might,possible-might-probably,90,0.15,You might get an orange one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,orange,might-possible-probably,probably,possible-might-probably,90,0,You'll probably get an orange one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,orange,might-possible-probably,other,possible-might-probably,90,0.79,something else,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,blue,might-possible-probably,probably,probably-might-possible,60,0.41000000000000014,You'll probably get a blue one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,blue,might-possible-probably,might,probably-might-possible,60,0.24,You might get a blue one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,blue,might-possible-probably,possible,probably-might-possible,60,0.35,It's possible that you'll get a blue one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,blue,might-possible-probably,other,probably-might-possible,60,0,something else,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,orange,might-possible-probably,might,might-probably-possible,60,0.3600000000000001,You might get an orange one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,orange,might-possible-probably,probably,might-probably-possible,60,0.26,You'll probably get an orange one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,orange,might-possible-probably,possible,might-probably-possible,60,0.3799999999999999,It's possible that you'll get an orange one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,orange,might-possible-probably,other,might-probably-possible,60,0,something else,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,blue,might-possible-probably,might,might-probably-possible,10,0.11,You might get a blue one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,blue,might-possible-probably,probably,might-probably-possible,10,0,You'll probably get a blue one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,blue,might-possible-probably,possible,might-probably-possible,10,0.11,It's possible that you'll get a blue one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,blue,might-possible-probably,other,might-probably-possible,10,0.78,something else,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,blue,might-possible-probably,possible,possible-probably-might,90,0.14,It's possible that you'll get a blue one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,blue,might-possible-probably,probably,possible-probably-might,90,0.75,You'll probably get a blue one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,blue,might-possible-probably,might,possible-probably-might,90,0.11,You might get a blue one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,blue,might-possible-probably,other,possible-probably-might,90,0,something else,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,orange,might-possible-probably,probably,probably-might-possible,100,0,You'll probably get an orange one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,orange,might-possible-probably,might,probably-might-possible,100,0,You might get an orange one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,orange,might-possible-probably,possible,probably-might-possible,100,0,It's possible that you'll get an orange one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,orange,might-possible-probably,other,probably-might-possible,100,1,something else,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,orange,might-possible-probably,probably,probably-might-possible,0,0,You'll probably get an orange one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,orange,might-possible-probably,might,probably-might-possible,0,0,You might get an orange one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,orange,might-possible-probably,possible,probably-might-possible,0,0,It's possible that you'll get an orange one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,orange,might-possible-probably,other,probably-might-possible,0,1,something else,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,blue,might-possible-probably,might,might-possible-probably,50,0.39,You might get a blue one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,blue,might-possible-probably,possible,might-possible-probably,50,0.5,It's possible that you'll get a blue one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,blue,might-possible-probably,probably,might-possible-probably,50,0.10999999999999988,You'll probably get a blue one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,blue,might-possible-probably,other,might-possible-probably,50,0,something else,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,blue,might-possible-probably,might,might-possible-probably,100,0,You might get a blue one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,blue,might-possible-probably,possible,might-possible-probably,100,0,It's possible that you'll get a blue one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,blue,might-possible-probably,probably,might-possible-probably,100,1,You'll probably get a blue one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,blue,might-possible-probably,other,might-possible-probably,100,0,something else,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,blue,might-possible-probably,might,might-possible-probably,0,0,You might get a blue one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,blue,might-possible-probably,possible,might-possible-probably,0,0,It's possible that you'll get a blue one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,blue,might-possible-probably,probably,might-possible-probably,0,0,You'll probably get a blue one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,blue,might-possible-probably,other,might-possible-probably,0,1,something else,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,blue,might-possible-probably,probably,probably-possible-might,25,0,You'll probably get a blue one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,blue,might-possible-probably,possible,probably-possible-might,25,0.26,It's possible that you'll get a blue one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,blue,might-possible-probably,might,probably-possible-might,25,0.25,You might get a blue one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,blue,might-possible-probably,other,probably-possible-might,25,0.49,something else,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,orange,might-possible-probably,might,might-possible-probably,50,0.39,You might get an orange one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,orange,might-possible-probably,possible,might-possible-probably,50,0.38,It's possible that you'll get an orange one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,orange,might-possible-probably,probably,might-possible-probably,50,0.23,You'll probably get an orange one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,orange,might-possible-probably,other,might-possible-probably,50,0,something else,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,blue,might-possible-probably,probably,probably-possible-might,75,0.4999999999999999,You'll probably get a blue one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,blue,might-possible-probably,possible,probably-possible-might,75,0.26,It's possible that you'll get a blue one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,blue,might-possible-probably,might,probably-possible-might,75,0.24,You might get a blue one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,blue,might-possible-probably,other,probably-possible-might,75,0,something else,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,orange,might-possible-probably,probably,probably-possible-might,40,0.45,You'll probably get an orange one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,orange,might-possible-probably,possible,probably-possible-might,40,0.29000000000000015,It's possible that you'll get an orange one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,orange,might-possible-probably,might,probably-possible-might,40,0.2599999999999999,You might get an orange one,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
140,might-possible-could,orange,might-possible-probably,other,probably-possible-might,40,0,something else,Yes,,0,1 usd,english,0,,,9.934033333333334,Firefox,Mac,1440,2560,
98,might-possible-could,orange,might-possible-probably,possible,possible-probably-might,10,0.16,It's possible that you'll get an orange one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,orange,might-possible-probably,probably,possible-probably-might,10,0.66,You'll probably get an orange one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,orange,might-possible-probably,might,possible-probably-might,10,0.17999999999999994,You might get an orange one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,orange,might-possible-probably,other,possible-probably-might,10,0,something else,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,blue,might-possible-probably,probably,probably-might-possible,25,0,You'll probably get a blue one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,blue,might-possible-probably,might,probably-might-possible,25,0.4900000000000001,You might get a blue one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,blue,might-possible-probably,possible,probably-might-possible,25,0.51,It's possible that you'll get a blue one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,blue,might-possible-probably,other,probably-might-possible,25,0,something else,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,orange,might-possible-probably,might,might-possible-probably,40,0.2,You might get an orange one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,orange,might-possible-probably,possible,might-possible-probably,40,0.51,It's possible that you'll get an orange one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,orange,might-possible-probably,probably,might-possible-probably,40,0.29000000000000015,You'll probably get an orange one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,orange,might-possible-probably,other,might-possible-probably,40,0,something else,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,blue,might-possible-probably,might,might-possible-probably,90,0.010000000000000007,You might get a blue one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,blue,might-possible-probably,possible,might-possible-probably,90,0.26,It's possible that you'll get a blue one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,blue,might-possible-probably,probably,might-possible-probably,90,0.73,You'll probably get a blue one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,blue,might-possible-probably,other,might-possible-probably,90,0,something else,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,orange,might-possible-probably,probably,probably-possible-might,60,0.19000000000000009,You'll probably get an orange one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,orange,might-possible-probably,possible,probably-possible-might,60,0.42,It's possible that you'll get an orange one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,orange,might-possible-probably,might,probably-possible-might,60,0.39,You might get an orange one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,orange,might-possible-probably,other,probably-possible-might,60,0,something else,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,blue,might-possible-probably,probably,probably-might-possible,10,0,You'll probably get a blue one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,blue,might-possible-probably,might,probably-might-possible,10,0,You might get a blue one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,blue,might-possible-probably,possible,probably-might-possible,10,0,It's possible that you'll get a blue one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,blue,might-possible-probably,other,probably-might-possible,10,1,something else,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,orange,might-possible-probably,possible,possible-probably-might,25,0,It's possible that you'll get an orange one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,orange,might-possible-probably,probably,possible-probably-might,25,0.53,You'll probably get an orange one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,orange,might-possible-probably,might,possible-probably-might,25,0.47,You might get an orange one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,orange,might-possible-probably,other,possible-probably-might,25,0,something else,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,blue,might-possible-probably,possible,possible-might-probably,100,0,It's possible that you'll get a blue one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,blue,might-possible-probably,might,possible-might-probably,100,0,You might get a blue one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,blue,might-possible-probably,probably,possible-might-probably,100,1,You'll probably get a blue one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,blue,might-possible-probably,other,possible-might-probably,100,0,something else,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,orange,might-possible-probably,possible,possible-might-probably,0,0,It's possible that you'll get an orange one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,orange,might-possible-probably,might,possible-might-probably,0,0,You might get an orange one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,orange,might-possible-probably,probably,possible-might-probably,0,1,You'll probably get an orange one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,orange,might-possible-probably,other,possible-might-probably,0,0,something else,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,blue,might-possible-probably,probably,probably-possible-might,50,0,You'll probably get a blue one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,blue,might-possible-probably,possible,probably-possible-might,50,0.49,It's possible that you'll get a blue one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,blue,might-possible-probably,might,probably-possible-might,50,0.5099999999999999,You might get a blue one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,blue,might-possible-probably,other,probably-possible-might,50,0,something else,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,orange,might-possible-probably,might,might-probably-possible,100,0,You might get an orange one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,orange,might-possible-probably,probably,might-probably-possible,100,0,You'll probably get an orange one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,orange,might-possible-probably,possible,might-probably-possible,100,0,It's possible that you'll get an orange one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,orange,might-possible-probably,other,might-probably-possible,100,1,something else,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,blue,might-possible-probably,might,might-probably-possible,0,0,You might get a blue one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,blue,might-possible-probably,probably,might-probably-possible,0,0,You'll probably get a blue one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,blue,might-possible-probably,possible,might-probably-possible,0,0,It's possible that you'll get a blue one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,blue,might-possible-probably,other,might-probably-possible,0,1,something else,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,orange,might-possible-probably,possible,possible-probably-might,90,0.45,It's possible that you'll get an orange one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,orange,might-possible-probably,probably,possible-probably-might,90,0,You'll probably get an orange one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,orange,might-possible-probably,might,possible-probably-might,90,0.55,You might get an orange one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,orange,might-possible-probably,other,possible-probably-might,90,0,something else,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,blue,might-possible-probably,might,might-possible-probably,40,0.42,You might get a blue one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,blue,might-possible-probably,possible,might-possible-probably,40,0.4,It's possible that you'll get a blue one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,blue,might-possible-probably,probably,might-possible-probably,40,0,You'll probably get a blue one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,blue,might-possible-probably,other,might-possible-probably,40,0.17999999999999994,something else,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,blue,might-possible-probably,probably,probably-might-possible,60,0.38,You'll probably get a blue one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,blue,might-possible-probably,might,probably-might-possible,60,0.18,You might get a blue one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,blue,might-possible-probably,possible,probably-might-possible,60,0.44,It's possible that you'll get a blue one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,blue,might-possible-probably,other,probably-might-possible,60,0,something else,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,orange,might-possible-probably,possible,possible-might-probably,50,0.34,It's possible that you'll get an orange one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
98,might-possible-could,orange,might-possible-probably,might,possible-might-probably,50,0.6599999999999999,You might get an orange one,Yes,,0,yes,english,0,,No,5.145416666666667,Chrome,Mac,900,1440,
